,file,files_cc
3233,MappedByteBuffers.java,13
3234,MappedByteBuffersTest.java,1
3235,SslAuthenticationException.java,2
3236,ConnectMetrics.java,45
3237,ConnectMetricsTest.java,14
3238,MockConnectorMetrics.java,2
3239,NYT.jpg,0
3240,Frequencies.java,24
3241,Frequency.java,4
3242,FrequenciesTest.java,16
3243,StateTracker.java,24
3244,MockConnectMetrics.java,26
3245,StateTrackerTest.java,5
3246,WorkerInfo.java,7
3247,RecordDeserializerTest.java,6
3248,Gauge.java,0
3249,MetricValueProvider.java,0
3250,ConvertedRecords.java,3
3251,RecordsProcessingStats.java,5
3252,TaskMigratedException.java,2
3253,RestoringTasks.java,0
3254,AbstractResetIntegrationTest.java,36
3255,ResetIntegrationWithSslTest.java,6
3256,AlterReplicaLogDirsOptions.java,0
3257,AlterReplicaLogDirsResult.java,3
3258,DescribeReplicaLogDirsOptions.java,0
3259,DescribeReplicaLogDirsResult.java,13
3260,AlterReplicaLogDirsRequest.java,8
3261,AlterReplicaLogDirsResponse.java,6
3262,AlterReplicaLogDirsRequestTest.scala,9
3263,ConnectMetricsRegistry.java,13
3264,InternalNameProvider.java,0
3265,MaterializedInternalTest.java,4
3266,StateSerdesTest.java,14
3267,ReplicaAlterLogDirsManager.scala,6
3268,ReplicaAlterLogDirsThread.scala,13
3269,KafkaControllerZkUtils.scala,127
3270,ZkData.scala,127
3271,PartitionLeaderElectionAlgorithmsTest.scala,14
3272,PartitionStateMachineTest.scala,30
3273,ReplicaStateMachineTest.scala,48
3274,ControllerContext.scala,105
3275,ClusterConnectionStatesTest.java,22
3276,KafkaZkClient.scala,371
3277,ZooKeeperClient.scala,84
3278,ZooKeeperClientTest.scala,58
3279,KafkaZkClientTest.scala,84
3280,LeaderAndIsrResponseTest.java,14
3281,StopReplicaResponseTest.java,5
3282,Scheduler.java,19
3283,SystemScheduler.java,3
3284,MockScheduler.java,13
3285,MockTimeTest.java,4
3286,no_op_task_spec.py,1
3287,task_spec.py,5
3288,WorkerManager.java,0
3289,ThreadUtils.java,2
3290,NetworkPartitionFaultController.java,0
3291,NetworkPartitionFaultWorker.java,0
3292,CoordinatorShutdownRequest.java,0
3293,CreateTaskRequest.java,0
3294,CreateTaskResponse.java,2
3295,CreateWorkerRequest.java,0
3296,CreateWorkerResponse.java,0
3297,Message.java,0
3298,StopTaskRequest.java,0
3299,StopTaskResponse.java,2
3300,StopWorkerRequest.java,0
3301,StopWorkerResponse.java,2
3302,TaskDone.java,0
3303,TaskPending.java,0
3304,TaskRunning.java,0
3305,TaskState.java,0
3306,TaskStopping.java,0
3307,TasksResponse.java,0
3308,WorkerDone.java,0
3309,WorkerReceiving.java,0
3310,WorkerRunning.java,0
3311,WorkerStarting.java,0
3312,WorkerState.java,0
3313,WorkerStopping.java,0
3314,NoOpTaskController.java,0
3315,NoOpTaskSpec.java,0
3316,NoOpTaskWorker.java,0
3317,TaskController.java,0
3318,TaskSpec.java,0
3319,TaskWorker.java,0
3320,ExpectedTasks.java,0
3321,SampleTaskController.java,0
3322,SampleTaskSpec.java,0
3323,SampleTaskWorker.java,0
3324,AssignedStandbyTasks.java,0
3325,AssignedStreamsTasks.java,0
3326,AssignedStreamsTasksTest.java,0
3327,http.py,37
3328,PushHttpMetricsReporter.java,36
3329,PushHttpMetricsReporterTest.java,22
3330,PULL_REQUEST_TEMPLATE.md,0
3331,CoreUtilsTest.scala,22
3332,ApiVersionTest.scala,0
3333,DeleteRecordsOptions.java,0
3334,DeleteRecordsResult.java,3
3335,DeletedRecords.java,2
3336,RecordsToDelete.java,9
3337,files_unreadable_fault_spec.py,1
3338,kibosh.py,19
3339,kibosh_test.py,11
3340,FilesUnreadableFaultSpec.java,0
3341,Kibosh.java,0
3342,KiboshFaultController.java,0
3343,KiboshFaultWorker.java,0
3344,LoggingTest.scala,5
3345,AdminZkClient.scala,91
3346,AdminZkClientTest.scala,21
3347,SimpleMemoryRecordsTest.java,0
3348,produce_bench_workload.py,6
3349,produce_bench_test.py,8
3350,ProduceBenchController.java,2
3351,ProduceBenchSpec.java,0
3352,ProduceBenchWorker.java,0
3353,Throttle.java,0
3354,ThrottleTest.java,0
3355,MockStateStore.java,8
3356,StreamsResetterTest.java,19
3357,MockAdminClient.java,194
3358,AbstractStateManager.java,14
3359,CorruptIndexException.scala,0
3360,DefaultProductionExceptionHandler.java,2
3361,ProductionExceptionHandler.java,1
3362,AlwaysContinueProductionExceptionHandler.java,2
3363,StreamsBrokerDownResilienceTest.java,12
3364,streams_broker_down_resilience_test.py,6
3365,RepartitionTopicConfig.java,11
3366,UnwindowedChangelogTopicConfig.java,10
3367,WindowedChangelogTopicConfig.java,15
3368,PurgeRepartitionTopicIntegrationTest.java,19
3369,process_stop_fault_spec.py,1
3370,round_trip_workload.py,6
3371,round_trip_fault_test.py,17
3372,WorkerUtils.java,43
3373,ProcessStopFaultController.java,0
3374,ProcessStopFaultSpec.java,0
3375,ProcessStopFaultWorker.java,0
3376,RoundTripWorker.java,0
3377,RoundTripWorkloadSpec.java,0
3378,TaskSpecTest.java,0
3379,app-reset-tool.html,0
3380,config-streams.html,0
3381,datatypes.html,0
3382,dsl-api.html,0
3383,interactive-queries.html,0
3384,manage-topics.html,0
3385,memory-mgmt.html,0
3386,processor-api.html,0
3387,running-app.html,0
3388,write-streams.html,0
3389,streams-elastic-scaling-1.png,0
3390,streams-elastic-scaling-2.png,0
3391,streams-elastic-scaling-3.png,0
3392,streams-session-windows-01.png,0
3393,streams-session-windows-02.png,0
3394,streams-time-windows-hopping.png,0
3395,streams-time-windows-tumbling.png,0
3396,KTableSourceTopicRestartIntegrationTest.java,17
3397,RootResourceTest.java,2
3398,ConnectUtilsTest.java,9
3399,RestExceptionMapperTest.java,0
3400,AdminClientUnitTestEnv.java,14
3401,AbstractCoordinatorConcurrencyTest.scala,26
3402,GroupCoordinatorConcurrencyTest.scala,41
3403,TransactionCoordinatorConcurrencyTest.scala,76
3404,MockMapper.java,12
3405,MockPredicate.java,2
3406,AbstractJoinIntegrationTest.java,17
3407,StreamStreamJoinIntegrationTest.java,9
3408,TableTableJoinIntegrationTest.java,26
3409,kafka-delegation-tokens.sh,0
3410,kafka-delegation-tokens.bat,0
3411,DelegationTokenAuthorizationException.java,2
3412,DelegationTokenDisabledException.java,2
3413,DelegationTokenExpiredException.java,2
3414,DelegationTokenNotFoundException.java,2
3415,DelegationTokenOwnerMismatchException.java,2
3416,InvalidPrincipalTypeException.java,2
3417,UnsupportedByAuthenticationException.java,2
3418,CreateDelegationTokenRequest.java,7
3419,CreateDelegationTokenResponse.java,10
3420,DescribeDelegationTokenRequest.java,10
3421,DescribeDelegationTokenResponse.java,11
3422,ExpireDelegationTokenRequest.java,9
3423,ExpireDelegationTokenResponse.java,9
3424,RenewDelegationTokenRequest.java,7
3425,RenewDelegationTokenResponse.java,9
3426,DelegationTokenAuthenticationCallback.java,2
3427,DelegationToken.java,12
3428,DelegationTokenCache.java,21
3429,TokenInformation.java,26
3430,DelegationTokenCommand.scala,27
3431,DelegationTokenManager.scala,99
3432,DelegationTokenEndToEndAuthorizationTest.scala,5
3433,DelegationTokenManagerTest.scala,16
3434,DelegationTokenRequestsOnPlainTextTest.scala,5
3435,DelegationTokenRequestsTest.scala,5
3436,DelegationTokenRequestsWithDisableTokenFeatureTest.scala,5
3437,ValueMapperWithKey.java,0
3438,ValueTransformerWithKey.java,0
3439,ValueTransformerWithKeySupplier.java,0
3440,InternalValueTransformerWithKey.java,0
3441,InternalValueTransformerWithKeySupplier.java,0
3442,StreamTableJoinIntegrationTest.java,4
3443,KTableKTableAbstractJoinValueGetterSupplier.java,2
3444,KTableMaterializedValueGetterSupplier.java,5
3445,Reconfigurable.java,0
3446,ListenerReconfigurable.java,0
3447,DynamicBrokerConfig.scala,185
3448,DynamicBrokerReconfigurationTest.scala,185
3449,DynamicBrokerConfigTest.scala,31
3450,ConsumerGroupCommandTest.scala,22
3451,TopologyTestDriver.java,149
3452,ConsumerRecordFactory.java,0
3453,OutputVerifier.java,0
3454,TopologyTestDriverTest.java,116
3455,ConsumerRecordFactoryTest.java,0
3456,OutputVerifierTest.java,0
3457,KTableKTableInnerJoin.java,21
3458,KTableKTableInnerJoinTest.java,57
3459,Base64Test.java,0
3460,InFlightRequestsTest.java,9
3461,RestClient.java,26
3462,SSLUtils.java,21
3463,SSLUtilsTest.java,5
3464,Values.java,312
3465,ConnectHeader.java,17
3466,ConnectHeaders.java,132
3467,ConverterConfig.java,3
3468,ConverterType.java,5
3469,HeaderConverter.java,0
3470,SimpleHeaderConverter.java,10
3471,StringConverterConfig.java,3
3472,ValuesTest.java,103
3473,ConnectHeaderTest.java,8
3474,ConnectHeadersTest.java,48
3475,SinkRecordTest.java,6
3476,SourceRecordTest.java,6
3477,ConverterTypeTest.java,2
3478,SimpleHeaderConverterTest.java,23
3479,JsonConverterConfig.java,5
3480,GroupIdNotFoundException.java,1
3481,GroupNotEmptyException.java,1
3482,DeleteGroupsRequest.java,8
3483,DeleteGroupsResponse.java,10
3484,DeleteConsumerGroupsTest.scala,32
3485,KStreamGlobalKTableJoinTest.java,19
3486,KStreamGlobalKTableLeftJoinTest.java,19
3487,PasswordEncoder.scala,24
3488,PasswordEncoderTest.scala,8
3489,FetchSessionHandler.java,83
3490,FetchSessionIdNotFoundException.java,2
3491,InvalidFetchSessionEpochException.java,2
3492,FetchMetadata.java,21
3493,ImplicitLinkedHashSet.java,58
3494,FetchSessionHandlerTest.java,52
3495,ImplicitLinkedHashSetTest.java,0
3496,FetchSession.scala,110
3497,FetchSessionTest.scala,59
3498,ScramExtensions.java,4
3499,ScramExtensionsCallback.java,2
3500,DelegationTokenCredentialCallback.java,4
3501,testing.html,0
3502,PluginsTest.java,39
3503,KerberosRuleTest.java,3
3504,LoginManagerTest.java,8
3505,MultiSendTest.java,6
3506,DumpLogSegmentsTest.scala,46
3507,RecordFormat.java,6
3508,StreamsPartitionAssignor.java,159
3509,StreamsPartitionAssignorTest.java,107
3510,StreamsRepeatingIntegerKeyProducer.java,0
3511,StreamsStandByReplicaTest.java,16
3512,SystemTestUtil.java,4
3513,SystemTestUtilTest.java,6
3514,streams_standby_replica_test.py,3
3515,kafka-dump-log.sh,0
3516,kafka-dump-log.bat,0
3517,SerdeThatDoesntHandleNull.java,3
3518,SessionWindowedDeserializer.java,17
3519,SessionWindowedSerializer.java,17
3520,TimeWindowedDeserializer.java,27
3521,TimeWindowedSerializer.java,17
3522,WindowedSerdes.java,13
3523,SessionWindowedDeserializerTest.java,5
3524,SessionWindowedSerializerTest.java,5
3525,TimeWindowedDeserializerTest.java,7
3526,TimeWindowedSerializerTest.java,5
3527,PayloadGenerator.java,0
3528,PayloadKeyType.java,0
3529,PayloadGeneratorTest.java,0
3530,JsonSerializationTest.java,0
3531,To.java,13
3532,ToInternal.java,6
3533,ConstantPayloadGenerator.java,0
3534,PayloadIterator.java,0
3535,SequentialPayloadGenerator.java,0
3536,UniformRandomPayloadGenerator.java,0
3537,trogdor.conf,0
3538,WorkerUtilsTest.java,18
3539,base_streams_test.py,10
3540,streams_multiple_rolling_upgrade_test.py,0
3541,WordCountProcessorTest.java,1
3542,InternalMockProcessorContext.java,83
3543,MockProcessorContextTest.java,14
3544,ReassignPartitionsZNodeTest.scala,3
3545,AuthenticateCallbackHandler.java,0
3546,KerberosClientCallbackHandler.java,10
3547,PlainAuthenticateCallback.java,4
3548,PlainServerCallbackHandler.java,9
3549,TasksRequest.java,0
3550,ClientQuotaCallback.java,0
3551,ClientQuotaEntity.java,11
3552,ClientQuotaType.java,0
3553,CustomQuotaCallbackTest.scala,64
3554,StreamsUpgradeTest.java,7
3555,AgentWorkerStatusTracker.java,0
3556,WorkerStatusTracker.java,0
3557,ConsumeBenchSpec.java,0
3558,ConsumeBenchWorker.java,68
3559,NullPayloadGenerator.java,0
3560,CreateDelegationTokenOptions.java,4
3561,CreateDelegationTokenResult.java,2
3562,DescribeDelegationTokenOptions.java,2
3563,DescribeDelegationTokenResult.java,2
3564,ExpireDelegationTokenOptions.java,2
3565,ExpireDelegationTokenResult.java,2
3566,RenewDelegationTokenOptions.java,2
3567,RenewDelegationTokenResult.java,2
3568,DelegationTokenCommandTest.scala,9
3569,ConsumerGroupDescription.java,24
3570,ConsumerGroupListing.java,18
3571,DeleteConsumerGroupsOptions.java,0
3572,DeleteConsumerGroupsResult.java,3
3573,DescribeConsumerGroupsOptions.java,2
3574,DescribeConsumerGroupsResult.java,4
3575,ListConsumerGroupOffsetsOptions.java,2
3576,ListConsumerGroupOffsetsResult.java,2
3577,ListConsumerGroupsOptions.java,3
3578,ListConsumerGroupsResult.java,7
3579,MemberAssignment.java,10
3580,MemberDescription.java,21
3581,streams_property.py,0
3582,DestroyTaskRequest.java,0
3583,DestroyWorkerRequest.java,0
3584,RequestConflictException.java,0
3585,StringExpander.java,0
3586,PartitionsSpec.java,0
3587,TopicsSpec.java,0
3588,StringExpanderTest.java,0
3589,TopicsSpecTest.java,0
3590,ConfigTest.java,10
3591,ScramServerStartupTest.scala,2
3592,StreamsMetricsConventions.java,0
3593,KStreamWindowReduceTest.java,0
3594,KTableKTableRightJoinTest.java,1
3595,LogCaptureAppender.java,18
3596,package.scala,0
3597,DefaultSerdes.scala,0
3598,FunctionConversions.scala,0
3599,ImplicitConversions.scala,0
3600,ScalaSerde.scala,0
3601,StreamsBuilder.scala,0
3602,KGroupedStream.scala,2
3603,KGroupedTable.scala,2
3604,KStream.scala,4
3605,KTable.scala,0
3606,SessionWindowedKStream.scala,2
3607,TimeWindowedKStream.scala,2
3608,StreamToTableJoinScalaIntegrationTestImplicitSerdes.scala,9
3609,StreamToTableJoinTestData.scala,0
3610,TopologyTest.scala,11
3611,WordCountTest.scala,9
3612,ReplicaAlterLogDirsThreadTest.scala,16
3613,TopologyTestDriverWrapper.java,15
3614,TROGDOR.md,0
3615,trogdor-run-consume-bench.sh,0
3616,trogdor-run-produce-bench.sh,0
3617,trogdor-run-round-trip.sh,0
3618,KafkaMetricReporterExceptionHandlingTest.scala,12
3619,BaseJoinProcessorNode.java,7
3620,KTableKTableJoinNode.java,24
3621,ProcessorParameters.java,21
3622,RepartitionNode.java,0
3623,StatefulProcessorNode.java,8
3624,StatefulRepartitionNode.java,0
3625,StatefulSourceNode.java,0
3626,StatelessProcessorNode.java,5
3627,StreamSinkNode.java,10
3628,StreamSourceNode.java,13
3629,StreamStreamJoinNode.java,19
3630,StreamTableJoinNode.java,6
3631,StreamsGraphNode.java,25
3632,StreamsTopologyGraph.java,0
3633,MockProcessor.java,14
3634,ShutdownException.java,0
3635,ConsumerUtils.java,0
3636,GlobalThreadShutDownOrderTest.java,13
3637,Serdes.scala,3
3638,AdminMetadataManager.java,30
3639,TopologyWrapper.java,3
3640,RecordVersion.java,6
3641,KafkaServerTest.scala,28
3642,FineGrainedAutoResetIntegrationTest.java,15
3643,MockStoreBuilder.java,2
3644,KTableTransformValues.java,21
3645,ForwardingDisabledProcessorContext.java,22
3646,KTableTransformValuesTest.java,48
3647,ForwardingDisabledProcessorContextTest.java,3
3648,SingletonNoOpValueTransformer.java,2
3649,ConsumerGroupState.java,4
3650,AdminMetadataManagerTest.java,4
3651,VersionInfo.scala,1
3652,LoggingSignalHandler.java,7
3653,LoggingSignalHandlerTest.java,1
3654,LazyMBeanInfo.java,0
3655,OAuthBearerLoginModule.java,30
3656,OAuthBearerToken.java,0
3657,OAuthBearerTokenCallback.java,7
3658,OAuthBearerValidatorCallback.java,10
3659,OAuthBearerRefreshingLogin.java,11
3660,OAuthBearerSaslClient.java,33
3661,OAuthBearerSaslClientCallbackHandler.java,17
3662,OAuthBearerSaslClientProvider.java,2
3663,OAuthBearerSaslServer.java,40
3664,OAuthBearerSaslServerProvider.java,2
3665,ExpiringCredential.java,0
3666,ExpiringCredentialRefreshConfig.java,6
3667,ExpiringCredentialRefreshingLogin.java,51
3668,OAuthBearerConfigException.java,2
3669,OAuthBearerIllegalTokenException.java,3
3670,OAuthBearerScopeUtils.java,6
3671,OAuthBearerUnsecuredJws.java,53
3672,OAuthBearerUnsecuredLoginCallbackHandler.java,64
3673,OAuthBearerUnsecuredValidatorCallbackHandler.java,28
3674,OAuthBearerValidationResult.java,13
3675,OAuthBearerValidationUtils.java,29
3676,SaslConfigsTest.java,11
3677,OAuthBearerLoginModuleTest.java,20
3678,OAuthBearerTokenCallbackTest.java,3
3679,OAuthBearerValidatorCallbackTest.java,3
3680,OAuthBearerSaslServerTest.java,20
3681,ExpiringCredentialRefreshConfigTest.java,1
3682,ExpiringCredentialRefreshingLoginTest.java,48
3683,OAuthBearerScopeUtilsTest.java,10
3684,OAuthBearerUnsecuredJwsTest.java,19
3685,OAuthBearerUnsecuredLoginCallbackHandlerTest.java,11
3686,OAuthBearerUnsecuredValidatorCallbackHandlerTest.java,19
3687,OAuthBearerValidationUtilsTest.java,60
3688,SaslOAuthBearerSslEndToEndAuthorizationTest.scala,0
3689,DoubleConverter.java,1
3690,FloatConverter.java,1
3691,IntegerConverter.java,1
3692,LongConverter.java,1
3693,NumberConverter.java,15
3694,NumberConverterConfig.java,2
3695,ShortConverter.java,1
3696,DoubleConverterTest.java,4
3697,FloatConverterTest.java,4
3698,IntegerConverterTest.java,4
3699,LongConverterTest.java,4
3700,NumberConverterTest.java,9
3701,ShortConverterTest.java,4
3702,Versioned.java,0
3703,AbstractState.java,13
3704,ConnectClusterState.java,2
3705,ConnectorHealth.java,15
3706,ConnectorState.java,2
3707,ConnectRestExtension.java,0
3708,ConnectRestExtensionContext.java,0
3709,BasicAuthSecurityRestExtension.java,8
3710,JaasBasicAuthFilter.java,17
3711,PropertyFileLoginModule.java,17
3712,org.apache.kafka.connect.rest.ConnectRestExtension,0
3713,JaasBasicAuthFilterTest.java,17
3714,ConnectClusterStateImpl.java,9
3715,ConnectRestConfigurable.java,23
3716,ConnectRestExtensionContextImpl.java,3
3717,ThrottledChannel.scala,1
3718,ThrottledChannelExpirationTest.scala,7
3719,DeadLetterQueueReporter.java,23
3720,ErrorHandlingMetrics.java,10
3721,ErrorReporter.java,1
3722,LogReporter.java,5
3723,Operation.java,0
3724,ProcessingContext.java,0
3725,RetryWithToleranceOperator.java,38
3726,Stage.java,0
3727,ToleranceType.java,1
3728,ErrorHandlingTaskTest.java,38
3729,ErrorReporterTest.java,24
3730,RetryWithToleranceOperatorTest.java,41
3731,TopicNameExtractor.java,0
3732,StaticTopicNameExtractor.java,12
3733,ConfigChangeCallback.java,0
3734,ConfigData.java,4
3735,ConfigProvider.java,3
3736,ConfigTransformer.java,23
3737,ConfigTransformerResult.java,3
3738,FileConfigProvider.java,15
3739,ConfigTransformerTest.java,18
3740,FileConfigProviderTest.java,9
3741,HerderRequest.java,0
3742,WorkerConfigTransformer.java,14
3743,WorkerConfigTransformerTest.java,16
3744,BaseRecords.java,0
3745,DefaultRecordsSend.java,3
3746,LazyDownConversionRecords.java,23
3747,LazyDownConversionRecordsSend.java,9
3748,MultiRecordsSend.java,19
3749,RecordConversionStats.java,7
3750,RecordsUtil.java,20
3751,LazyDownConversionRecordsTest.java,19
3752,MultiRecordsSendTest.java,6
3753,GroupAuthorizerIntegrationTest.scala,9
3754,GroupEndToEndAuthorizationTest.scala,5
3755,ResourceNameType.java,5
3756,CreateAclsRequestTest.java,7
3757,DeleteAclsRequestTest.java,8
3758,DeleteAclsResponseTest.java,4
3759,DescribeAclsRequestTest.java,8
3760,DescribeAclsResponseTest.java,9
3761,ResourceFilterTest.java,0
3762,ResourceNameType.scala,0
3763,org.apache.kafka.common.config.ConfigProvider,0
3764,DelegatingClassLoaderTest.java,13
3765,ResourcePattern.java,18
3766,ResourcePatternFilter.java,34
3767,ResourcePatternFilterTest.java,24
3768,ResourcePatternTest.java,4
3769,ResourceTest.scala,0
3770,IndexOffsetOverflowException.scala,0
3771,LogSegmentOffsetOverflowException.scala,0
3772,ConfigResourceTest.java,3
3773,kafka,0
3774,GlobalKTableEOSIntegrationTest.java,25
3775,org.apache.kafka.common.config.provider.ConfigProvider,0
3776,ExtendedAclStoreTest.scala,6
3777,LiteralAclStoreTest.scala,6
3778,FetchRequestDownConversionConfigTest.scala,21
3779,OffsetsOutOfOrderException.scala,0
3780,UnexpectedAppendOffsetException.scala,0
3781,PartitionTest.scala,109
3782,PatternType.java,8
3783,BaseRepartitionNode.java,19
3784,GroupedTableOperationRepartitionNode.java,10
3785,OptimizableRepartitionNode.java,8
3786,TableProcessorNode.java,10
3787,TableSourceNode.java,19
3788,BaseConsumerRecord.scala,0
3789,BufferSupplierTest.java,1
3790,ListenerNotFoundException.java,2
3791,TimestampSupplier.java,0
3792,.scalafmt.conf,0
3793,MeteredKeyValueStoreTest.java,37
3794,PreferredReplicaElectionCommandTest.scala,0
3795,OAuthBearerClientInitialResponse.java,23
3796,OAuthBearerClientInitialResponseTest.java,10
3797,KafkaStreamsWrapper.java,4
3798,StreamToTableJoinScalaIntegrationTestBase.scala,9
3799,StreamToTableJoinWithIncompleteMetadataIntegrationTest.scala,0
3800,ThrottlerTest.scala,1
3801,KTableReduceTest.java,3
3802,ProcessorGraphNode.java,5
3803,StreamsGraphTest.java,12
3804,Timer.java,16
3805,TimerTest.java,7
3806,Sensors.java,0
3807,ConnectionStressSpec.java,0
3808,ConnectionStressWorker.java,0
3809,SaslExtensions.java,8
3810,SaslExtensionsCallback.java,2
3811,SaslExtensionsTest.java,3
3812,OAuthBearerSaslClientTest.java,14
3813,connect-file-external.properties,0
3814,GlobalStoreNode.java,3
3815,StateStoreNode.java,3
3816,DynamicConnectionQuotaTest.scala,28
3817,GssapiAuthenticationTest.scala,22
3818,OAuthBearerExtensionsValidatorCallback.java,10
3819,OAuthBearerExtensionsValidatorCallbackTest.java,4
3820,OAuthBearerTokenMock.java,5
3821,CollectionUtilsTest.java,2
3822,RepartitionOptimizingIntegrationTest.java,13
3823,RepartitionWithMergeOptimizingIntegrationTest.java,11
3824,KerberosError.java,19
3825,LogCompactionTester.scala,40
3826,log_compaction_tester.py,9
3827,log_compaction_test.py,7
3828,KStreamTest.scala,16
3829,KTableTest.scala,16
3830,TestDriver.scala,1
3831,WindowedSerdesTest.java,14
3832,WindowingDefaults.java,0
3833,EqualityCheck.java,27
3834,TopicDeletionDisabledException.java,2
3835,DeleteTopicsRequestWithDeletionDisabledTest.scala,2
3836,CumulativeCount.java,1
3837,ListOffsetsRequestTest.scala,27
3838,OffsetsForLeaderEpochRequestTest.scala,5
3839,DelayedResponseAuthenticationException.java,1
3840,SaslAuthenticatorFailureDelayTest.java,25
3841,LogCaptureAppender.scala,5
3842,OffsetAndMetadataTest.java,5
3843,TopicPartitionTest.java,3
3844,offsetAndMetadataBeforeLeaderEpoch,0
3845,offsetAndMetadataWithLeaderEpoch,0
3846,UUIDDeserializer.java,8
3847,UUIDSerializer.java,7
3848,spotbugs-exclude.xml,0
3849,Consumed.scala,0
3850,Joined.scala,0
3851,Materialized.scala,0
3852,Produced.scala,0
3853,Serialized.scala,0
3854,ConsumedTest.scala,4
3855,JoinedTest.scala,2
3856,MaterializedTest.scala,5
3857,ProducedTest.scala,2
3858,SerializedTest.scala,0
3859,MockKeyValueStore.java,19
3860,MockKeyValueStoreBuilder.java,2
3861,FunctionsCompatConversions.scala,10
3862,Suppressed.java,5
3863,GraphGraceSearchUtil.java,14
3864,BufferConfigImpl.java,4
3865,BufferFullStrategy.java,0
3866,EagerBufferConfigImpl.java,19
3867,FinalResultsSuppressionBuilder.java,11
3868,KTableSuppressProcessor.java,0
3869,StrictBufferConfigImpl.java,21
3870,SuppressedImpl.java,16
3871,KeyValueTimestamp.java,16
3872,SuppressionIntegrationTest.java,17
3873,SuppressedTest.java,4
3874,SuppressScenarioTest.java,21
3875,GraphGraceSearchUtilTest.java,9
3876,KTableSuppressProcessorTest.java,23
3877,MockInternalProcessorContext.java,32
3878,FullChangeSerde.java,14
3879,FullChangeSerdeTest.java,11
3880,OffsetAndMetadata.scala,2
3881,RecordBatchingStateRestoreCallback.java,1
3882,StateRestoreCallbackAdapter.java,6
3883,StateRestoreCallbackAdapterTest.java,7
3884,QuietStreamsConfig.java,0
3885,Grouped.java,10
3886,GroupedInternal.java,4
3887,RepartitionTopicNamingTest.java,42
3888,FullTimeWindowedSerde.java,1
3889,BufferConfigInternal.java,3
3890,InMemoryTimeOrderedKeyValueBuffer.java,69
3891,SuppressedInternal.java,21
3892,TimeDefinitions.java,9
3893,TimeKey.java,0
3894,TimeOrderedKeyValueBuffer.java,17
3895,ContextualRecord.java,13
3896,SuppressionDurabilityIntegrationTest.java,13
3897,SuppressTopologyTest.java,4
3898,ApiUtils.java,12
3899,FencedLeaderEpochException.java,2
3900,UnknownLeaderEpochException.java,2
3901,DelayedFetchTest.scala,8
3902,AbstractFetcherManagerTest.scala,17
3903,LogCleanerParameterizedIntegrationTest.scala,18
3904,LogUtils.scala,1
3905,UnsupportedCompressionTypeException.java,2
3906,ClientDnsLookup.java,3
3907,Grouped.scala,0
3908,GroupedTest.scala,2
3909,InMemoryTimeOrderedKeyValueBufferTest.java,4
3910,SslPrincipalMapper.java,38
3911,SslPrincipalMapperTest.java,9
3912,ReauthenticationContext.java,4
3913,SaslInternalConfigs.java,1
3914,consume_bench_workload.py,6
3915,consume_bench_test.py,15
3916,ConsumeBenchSpecTest.java,0
3917,StopReplicaRequestTest.scala,4
3918,TaskRequest.java,0
3919,FutureRecordMetadataTest.java,4
3920,ProcessorContextTest.java,5
3921,CommandDefaultOptions.scala,0
3922,TaskStateType.java,0
3923,trogdor-run-transactional-produce-bench.sh,0
3924,TransactionGenerator.java,0
3925,UniformTransactionsGenerator.java,0
3926,KTableSuppressProcessorMetricsTest.java,5
3927,StreamsOptimizedTest.java,6
3928,streams_optimized_test.py,13
3929,CustomDeserializerTest.scala,4
3930,ZkSecurityMigratorUtils.scala,0
3931,delegation_tokens.py,8
3932,delegation_token_test.py,10
3933,StaleBrokerEpochException.java,2
3934,AbstractControlRequest.java,2
3935,ControlRequestTest.java,0
3936,BrokerEpochIntegrationTest.scala,24
3937,StreamsNamedRepartitionTest.java,6
3938,streams_named_repartition_topic_test.py,7
3939,ProcessorContextImplTest.java,43
3940,ApiUtilsTest.java,11
3941,OffsetNotAvailableException.java,1
3942,end_to_end.py,24
3943,ApiMessageFactoryGenerator.java,0
3944,CodeBuffer.java,0
3945,FieldSpec.java,146
3946,FieldType.java,86
3947,HeaderGenerator.java,9
3948,MessageDataGenerator.java,256
3949,MessageGenerator.java,34
3950,MessageSpec.java,24
3951,MessageSpecType.java,0
3952,SchemaGenerator.java,75
3953,StructSpec.java,13
3954,Versions.java,37
3955,ProcessMessagesTask.java,0
3956,ApiMessage.java,0
3957,ByteBufferAccessor.java,24
3958,MessageUtil.java,46
3959,Readable.java,8
3960,Writable.java,5
3961,ImplicitLinkedHashMultiSet.java,18
3962,AddOffsetsToTxnRequest.json,0
3963,AddOffsetsToTxnResponse.json,0
3964,AddPartitionsToTxnRequest.json,0
3965,AddPartitionsToTxnResponse.json,0
3966,AlterConfigsRequest.json,0
3967,AlterConfigsResponse.json,0
3968,AlterReplicaLogDirsRequest.json,0
3969,AlterReplicaLogDirsResponse.json,0
3970,ApiVersionsRequest.json,0
3971,ApiVersionsResponse.json,0
3972,ControlledShutdownRequest.json,0
3973,ControlledShutdownResponse.json,0
3974,CreateAclsRequest.json,0
3975,CreateAclsResponse.json,0
3976,CreateDelegationTokenRequest.json,0
3977,CreateDelegationTokenResponse.json,0
3978,CreatePartitionsRequest.json,0
3979,CreatePartitionsResponse.json,0
3980,CreateTopicsRequest.json,0
3981,CreateTopicsResponse.json,0
3982,DeleteAclsRequest.json,0
3983,DeleteAclsResponse.json,0
